track_id,track_name,topic_id,topic_name,rank,reference_classification,title,case_number,court,decision_date,source_url,applicability_note,raw_text_path
game,游戏,minor,未成年人保护,1,civil_judicial_reference,腾讯科技（成都）有限公司等诉佛山市南海区北笙网络科技有限责任公司等其他不正当竞争纠纷案,(2022)沪0115民初13290号之一,上海市浦东新区人民法院,2022-12-29,https://www.pkulaw.com/pfnl/08df102e7c10f206c2d25d5d743715a22c29829e4e8e5fc6bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s01_minor_protection__kw3_no_title_未成年人_游戏_广告_充值.json
game,游戏,minor,未成年人保护,2,administrative_judicial_reference,荆门市文化和旅游局与海南晴天玩网络科技有限公司荆门某某公司非诉行政行为申请执行审查裁定书,(2024)鄂0802行审14号,湖北省荆门市东宝区人民法院,2024-06-20,https://www.pkulaw.com/pfnl/c7ed112b8012f8160e7fca32cb7798a6f565b705fb51b880bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_three_tracks/20260917_three_tracks/raw/game__license__q1__网络游戏_版号_行政处罚.json
game,游戏,minor,未成年人保护,3,administrative_judicial_reference,荆门市文化和旅游局与姜某田非诉行政行为申请执行审查裁定书,(2024)鄂0802行审13号,湖北省荆门市东宝区人民法院,2024-06-20,https://www.pkulaw.com/pfnl/c7ed112b8012f8168edb9d6e5a5fc6c60628d4a15de71ec6bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_three_tracks/20260917_three_tracks/raw/game__license__q1__网络游戏_版号_行政处罚.json
game,游戏,minor,未成年人保护,4,administrative_judicial_reference,扬州市文化广电和旅游局、扬州某某网络有限公司非诉行政行为申请执行审查行政裁定书,(2025)苏1003行审8号,江苏省扬州市邗江区（县）人民法院,2025-02-28,https://www.pkulaw.com/pfnl/c7ed112b8012f81626e15a994bc3ee65effccb5f3467b5f7bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s02__未经审批_网络游戏_行政处罚.json
game,游戏,minor,未成年人保护,5,civil_judicial_reference,深圳市某某科技股份有限公司与黄某某不正当竞争纠纷,(2025)川0104民初20301号,四川省成都市锦江区人民法院,2026-03-26,https://www.pkulaw.com/pfnl/c7ed112b8012f81624f42cb7c5d018bf19330414933d0f86bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s01_minor_protection__kw3_no_title_未成年人_游戏_广告_充值.json
game,游戏,license,版号/资质/防沉迷,1,administrative_judicial_reference,扬州市文化广电和旅游局、扬州某某网络有限公司非诉行政行为申请执行审查行政裁定书,(2025)苏1003行审8号,江苏省扬州市邗江区（县）人民法院,2025-02-28,https://www.pkulaw.com/pfnl/c7ed112b8012f81626e15a994bc3ee65effccb5f3467b5f7bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s02__未经审批_网络游戏_行政处罚.json
game,游戏,license,版号/资质/防沉迷,2,administrative_judicial_reference,上海市嘉定区某局与王某非诉行政行为执行审查一案,(2026)沪0114行审1号,上海市嘉定区人民法院,2026-01-12,https://www.pkulaw.com/pfnl/c7ed112b8012f816df2c619a81b2d9aa962a83d1ffa47232bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s02_game_license_antiaddiction__kw1_no_title_网络游戏_版号_广告.json
game,游戏,license,版号/资质/防沉迷,3,administrative_judicial_reference,"上海市浦东新区人民政府,上海市浦东新区文化体育和旅游局法律法规有明确名称的其他行政行为／事项一案",(2025)沪02行终518号,上海市第二中级人民法院,2026-01-27,https://www.pkulaw.com/pfnl/c7ed112b8012f816a27d12e139a423cf4a8ce652aa0c3832bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s02_game_license_antiaddiction__kw3_no_title_擅自上网出版网络游戏_行政处罚.json
game,游戏,license,版号/资质/防沉迷,4,civil_judicial_reference,某某局与某某公司申请执行罚款决定执行裁定书,(2024)沪0114执2986号,上海市嘉定区人民法院,2024-06-24,https://www.pkulaw.com/pfnl/08df102e7c10f2061f98a71a1cfb1048c457adf3a2db858cbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s02_game_license_antiaddiction__kw3_no_title_擅自上网出版网络游戏_行政处罚.json
game,游戏,license,版号/资质/防沉迷,5,civil_judicial_reference,腾讯科技（成都）有限公司等诉佛山市南海区北笙网络科技有限责任公司等其他不正当竞争纠纷案,(2022)沪0115民初13290号之一,上海市浦东新区人民法院,2022-12-29,https://www.pkulaw.com/pfnl/08df102e7c10f206c2d25d5d743715a22c29829e4e8e5fc6bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s01_minor_protection__kw3_no_title_未成年人_游戏_广告_充值.json
game,游戏,platform,平台规则,1,civil_judicial_reference,王越、广州鑫晨网络科技有限公司等网络服务合同纠纷民事一审民事判决书,(2023)粤0192民初1448号,广州互联网法院,2023-04-12,https://www.pkulaw.com/pfnl/08df102e7c10f206fd83f1e429d8c757a7bacc3e254bc132bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__game__19894e09___2023_粤0192民初1448号.json
game,游戏,platform,平台规则,2,civil_judicial_reference,许福渊等与上海以尚网络技术有限公司网络服务合同纠纷一审民事判决书,(2025)粤0192民初9279号,广州互联网法院,2025-11-20,https://www.pkulaw.com/pfnl/c7ed112b8012f816b0f29108a37ed6053b79166e81a09114bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__game__4cff4dd4___2025_粤0192民初9279号.json
game,游戏,platform,平台规则,3,civil_judicial_reference,朱某伟与江西某某信息技术有限公司网络服务合同纠纷一审民事判决书,(2023)赣1104民初2952号,江西省上饶市广信区人民法院（原江西省上饶县人民法院）,2023-07-28,https://www.pkulaw.com/pfnl/08df102e7c10f20600b8aab4f11e3a02309fafe0df7cc609bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__game__551a4343___2023_赣1104民初2952号.json
